ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.896743922258235,197.6020777,9407.664039,9.610055886,400.2745792,270.7940588,11.30058731,53.20184835708191,4.889458166,1
5.675294715190149,228.5903923,39172.38964,6.014737759,,330.0786128,11.42337702,59.267099212481725,5.021464632,1
6.010617576533585,184.5585817,15940.57327,8.165222041,421.4860892,314.5298134,20.31461674,83.70793779298936,4.867287404,1
7.986018499069503,180.7955581,24712.99343,5.687865445,287.5708839,434.9545189,8.64249441,84.58196267045227,3.153004728,1
,263.8576754,16670.99601,7.758237007,,427.8114563,17.15196898,77.81069948707082,4.304051632,1
7.159613911959985,167.8233153,30897.99004,5.48492041,,437.3485849,15.58190274,61.853527954611465,4.943842601,1
7.565198073160248,213.4282694,11246.42665,8.208677807,377.2216723,341.7164586,15.66995529,67.23005672019866,5.185000024,1
6.865568515027833,231.4450543,22585.78881,5.676387235,,496.6034248,16.15496381,91.461708784448,4.916218246,1
5.736675708942604,180.2909076,12683.48329,7.907876695,423.876297,415.0065756,12.3928694,83.70704535621567,2.741791308,1
6.129069622155112,198.0210951,22207.48287,7.387451233,,464.8513219,14.02860216,61.44694473140984,3.83763909,1
5.991371081542708,186.7226312,28702.95238,5.922292949,338.0275987,430.1851618,17.66455498,68.57319774058021,4.53937115,1
9.723377230792792,190.8974211,9076.646483,9.75208796,357.3847087,443.0374169,13.3078238,62.826687467774946,4.072063353,1
7.736312841132024,225.0631028,19496.84859,7.158342921,289.9459845,433.9740225,15.15381695,74.76510055608048,3.700916676,1
6.71579947892659,193.1625009,16006.97259,6.369162812,314.4524251,316.2780291,17.86553321,85.19251082066975,4.999752023,1
7.966762553436026,163.9272419,13354.70651,7.476969241,,366.3795436,17.12586347,,4.816347767,1
8.242558635342093,155.6161124,24042.18816,7.639210005,338.293868,418.2637575,13.2658526,66.57795244522269,3.529427237,1
6.539546127935385,215.4452044,28979.7676,7.015365326,312.3354721,426.0834788,17.95000056,54.98387785049692,4.076403287,1
6.785384060224329,216.6470682,13098.85829,5.565529496,,343.9724054,15.23864173,65.61470498340958,4.677920641,1
7.007974587155316,248.9047116,26136.31357,7.773735988,335.0542435,403.7542555,10.90547626,75.33302516708788,4.628974864,1
7.740383939415849,179.3023814,12477.77182,9.989628391,421.39399,471.7831534,8.412402057,66.163439242252,3.01336084,1
7.9180870791782425,175.3372395,29565.71111,7.432179521,,322.5334232,11.30924507,70.11674608527755,4.64004301,1
5.772769697849313,186.0606035,26693.76161,5.808579501,333.0733642,312.8693643,12.37627228,32.76116091576364,4.154685424,1
7.571684493181063,173.0083385,8835.555876,9.56610541,436.2940712,305.834487,11.00959203,92.48188501756862,3.920287688,1
8.733525329569868,203.3961302,24578.42122,6.594144886,288.6784626,336.8246562,16.70192017,68.79306179495858,3.1492018,1
6.917858355091138,200.7055053,27651.6091,6.529774496,321.6964552,453.6375097,11.28338664,91.94218052267152,5.544167317,1
8.512780908859234,157.6669175,33092.66935,6.765469172,305.8555705,377.6189451,13.30939096,43.01942664516469,4.026622094,1
6.5391152614962955,218.6196993,23308.29688,7.177445309,355.4438313,585.166427,10.74214585,40.77385620785008,4.211671959,1
,228.756819,32161.84009,6.961296582,314.1432699,309.6084112,19.21837404,54.268008066156476,5.53747584,1
8.227083130096286,274.351887,40546.95633,7.130161148,241.4469173,417.6737022,9.809669142,79.39710488560058,3.619181848,1
7.274198050602535,156.1108292,16255.90137,7.654550198,381.1804665,591.801472,12.31249282,59.68051841776585,3.152762794,1
7.118980168364626,160.9626028,32528.11561,5.089127566,292.2878884,440.3178709,10.00814598,61.67980126131589,5.349210586,1
,163.4098192,32865.50953,6.066792957,317.4674988,279.6468038,10.81167299,81.52645740099578,3.574605162,1
5.941942536401314,249.1635669,14778.03288,6.390679361,335.7960815,517.5468169,15.9318794,66.55141892497087,4.302179285,1
7.278910903182803,135.2592725,22184.52703,7.15654054,357.9097952,480.1431086,11.31600157,54.9439919588549,4.201577247,1
7.44518902590451,150.7757235,4168.196994,10.57340291,476.5397173,355.578481,15.35242482,74.76097575082576,2.745803765,1
6.442496436487848,183.0713549,11592.44562,8.960736008,408.2426703,385.0148668,16.14825846,83.3325162575065,2.891018879,1
,190.8774698,39802.51492,5.216683162,288.2315179,365.1481516,13.68083772,91.92574167485355,4.989876168,1
6.919726155212071,194.8589999,35558.73165,6.371977545,299.7867108,394.8293259,11.98396088,69.85313473730642,4.12082788,1
6.472371049680761,164.7689015,24246.50356,7.623012262,373.2128081,368.0795101,12.76414071,96.79540303165857,4.134575197,1
8.251217779681046,167.3853532,17617.87631,7.044432595,323.4000316,277.4127111,12.4935102,61.275234034923635,3.495062986,1
,191.6651832,18964.09226,8.14835847,318.9924059,354.1018299,15.07245018,84.1156733811639,4.600663396,1
6.707108205835426,211.0865029,10794.7839,7.967188427,373.5718778,406.198555,18.78167888,,2.640246413,1
7.240194470415268,154.1375792,31144.70312,4.807069267,261.213317,451.0158383,10.85191677,,3.362821763,1
6.528490775347884,184.4291595,10835.20116,6.826330632,378.77572,430.4187865,13.62132497,100.82179194268406,4.585971676,1
7.0318391737084145,175.4658605,12653.94408,7.836606041,,571.8220682,13.21648859,61.08465194393319,2.725564949,1
7.4943911014551485,205.1907067,25058.16022,6.881658941,327.9493964,313.0915196,16.58907204,72.9767414405051,3.579651838,1
6.957433637931853,214.380139,15007.42153,6.997160011,328.81876,468.5550615,17.40726104,104.20710403163932,4.89205044,1
,179.4081682,16589.81155,8.405842293,317.8375252,327.6509039,15.55358847,,3.327384429,1
6.9623245949195365,205.1830198,35229.077,5.088710486,254.729932,360.0589598,13.61755978,,4.526768327,1
6.509621638211163,197.7595026,20122.19256,6.862782054,353.0119744,472.7093809,11.0588185,64.66330907028907,3.802819638,1
8.069297892811402,191.0041072,16654.50937,8.038212718,350.5779501,418.2000717,12.29376979,49.00925640494752,3.021381555,1
7.213375388220339,213.7671763,27377.69978,6.915301472,327.717408,457.5115872,17.96873601,,3.453438876,1
6.790838199257259,271.6012124,14348.57292,9.923315466,368.8420115,610.6295503,9.386798894,91.40211169023883,3.438279839,1
6.975209177557351,175.4210394,35701.15532,5.494254342,290.0528022,401.0588017,10.28528265,66.42057889523184,5.25648355,1
7.422225264350398,203.3233079,40148.12372,5.602313547,256.5904511,401.7754572,9.025661104,53.019584971118626,4.486512693,1
6.505065806504937,226.4196094,16982.13197,6.938467053,318.2457103,484.0922845,18.52710477,80.46281040970479,2.890998522,1
6.617862257193747,174.2805663,33245.63059,7.02218702,326.1684795,479.9205378,15.91891223,60.339793534645544,4.601351198,1
6.769769338622252,178.3317527,16980.25848,7.051697433,369.9062775,299.4049766,18.70365696,62.86852727495882,3.846611901,1
6.341751223983171,139.959471,18058.32029,8.361337389,417.6024458,347.4644191,13.31442174,58.220981541955794,4.01901055,1
7.058866081279625,191.5484007,16473.06709,8.435789356,367.8531795,462.9937287,12.57442047,17.52776496124563,3.937334184,1
7.53928739507425,258.4900758,26999.38208,7.002092479,266.8031231,352.1959121,14.65080895,59.15884348385835,5.427372665,1
,163.1672501,36525.55088,5.512927024,284.6242699,522.6005118,14.39551852,78.86846469502275,4.64569167,1
7.490807653925485,198.9665123,6873.559885,8.534328845,,440.4711976,11.04745568,60.93598706754863,3.716367555,1
6.037428193759539,227.0339937,12988.79123,8.476905391,392.3805285,306.3862826,7.122391113,41.19050735980774,3.594217364,1
,158.6952089,8721.231885,8.104497502,425.7103307,471.0735367,15.35394973,74.8856757713294,3.392134168,1
6.706695161498074,232.926598,27881.50441,7.881448097,337.1110167,443.2087743,14.52338912,64.12174012693116,4.371882445,1
,156.3881195,26885.83494,4.894281397,291.9186741,554.2213897,14.27710289,53.48194273919201,4.709676028,1
,186.3655495,7557.021271,9.454207284,406.0380682,288.3687128,12.86141736,72.18701487275248,4.116263245,1
6.7588516972065955,218.153477,22540.77517,7.196435143,304.6805992,382.5026998,18.8387354,53.815434821713,3.639971876,1
7.486780879606536,151.2025915,31130.21264,4.584071245,,351.5754114,18.9385279,53.13713188211783,2.748428797,0
6.904121373223552,228.9604179,10836.96978,7.792593267,362.2965521,513.1888415,12.70446004,40.546036848968306,4.141819203,0
,155.2626089,42617.3034,5.829424193,449.2676875,456.185338,20.68097473,77.13750041038335,2.846501199,0
7.3489371420594365,267.6552225,15818.26132,10.57468147,,541.7550825,13.40814649,54.61912764176974,4.725746456,0
7.846057926337261,224.0588768,23264.10997,5.922367041,300.4026201,387.9713358,13.40673745,43.07518646611747,2.487968647,0
,229.6206163,19955.71054,7.608653348,285.4326814,491.880578,11.02690948,85.24187346441865,3.113764306,0
6.1798098000471855,248.833263,15391.55915,8.014257064,273.0868901,487.625733,9.696477803,69.69702548357233,3.70432422,0
6.755669308054412,209.3620748,13821.55616,7.557414862,334.6195242,499.0709093,19.33914307,81.0987461135178,3.959517637,0
,213.6522934,28266.75511,3.632113587,,483.7979676,15.74191083,78.81085248846998,4.312289708,0
7.266598792423617,98.45293051,36490.14303,7.138813886,423.1874849,502.8830673,7.360771583,76.29028545593818,4.952733208,0
8.218171065854822,116.0619504,22465.68756,5.000450606,,408.3601989,6.732793598,90.99326781101426,4.246446172,0
6.980061938695879,164.1271804,17625.46641,6.479557844,372.7483191,492.7034162,11.66575309,48.7102932160505,3.969463254,0
6.381978996412815,235.9451102,18982.95376,8.286513899,,511.4851573,16.18354243,77.8395213926506,3.299047219,0
6.648005459996722,191.8418015,15176.29068,5.66166259,,471.0471287,15.43828677,56.5323871527517,3.829783554,0
5.899936566709943,205.9137864,30379.35944,9.446147977,312.2832102,512.3365277,6.30605546,55.06524300548866,3.858978815,0
7.260904363269189,189.077962,21391.16254,6.576866192,356.6222215,390.2852661,14.39160618,81.08245565024632,4.383823385,0
5.575920648115463,223.3740073,14553.13231,9.689175439,234.6098078,252.9683278,12.24948915,59.52300261268852,4.294447559,0
5.4674012550751785,197.0289262,12883.16353,9.264883097,347.4212659,355.1757122,12.76254632,67.1595324059163,3.717822718,0
6.09001605715742,216.7362319,12558.89797,9.29729963,317.9832359,409.4272358,10.75484155,30.965844291394113,2.943521712,0
8.205447052623702,145.7973174,17981.25478,6.580460164,359.3925667,420.3942228,15.85679712,100.71230585069785,3.73992167,0
7.670505864185263,123.3366439,33843.61945,5.216368725,390.7458255,462.9676393,18.69872993,82.90465739656955,3.93382646,0
6.791097166019485,209.1281633,20149.17967,5.803999901,288.3568559,291.3042116,12.32733519,57.30357734705353,3.084039762,0
6.006769481080511,226.8740986,20279.70104,8.166416283,225.5166278,275.9865953,9.650786456,52.640025479900444,4.034754809,0
,204.3847939,32951.31637,5.995276838,324.5051897,339.6418823,4.473092264,71.1904962773906,4.905229739,0
6.3363427618897505,214.0719823,14619.62726,6.584414155,315.9967929,370.7956045,12.21941068,83.6688789897106,3.78880332,0
7.473235376592182,223.2649362,19932.58523,5.770106829,317.7088539,590.3251265,13.5569112,89.45357544954436,3.87771425,0
,214.1930778,21671.2783,8.272939792,,473.4153779,15.70689398,73.17019822615174,4.246388024,0
7.380104834625337,237.9226372,16862.54348,7.101816885,306.182925,478.654518,13.25447539,92.86455712547516,5.030452202,0
10.067632997838075,144.6139557,39716.1318,4.503365936,390.9103283,415.0507563,17.65879359,,3.776788997,0
5.915944299587397,274.2636179,6967.735565,10.06943454,247.6457432,321.236814,12.09216676,39.448592869747685,2.585849315,0
,171.6950224,38971.05101,8.365578508,385.9537304,397.4417128,17.20160787,73.64699560645042,2.643212412,0
6.124847329190028,151.6913578,15092.01764,6.610787895,382.3189607,388.1375309,16.62195941,69.16784699916514,4.211967654,0
,137.2534266,20593.93372,3.961110719,393.6845872,520.4105053,19.24955045,50.02993328945,3.30241929,0
7.876495131350931,250.8966214,15741.08163,8.0757381,,391.2587937,16.54386888,59.24608622626109,3.913904717,0
6.021051322822076,178.2236826,18966.36305,10.2135746,,400.5663301,12.84182829,60.87015055400795,4.661057552,0
,193.1676112,20894.40049,7.331568424,359.4265371,417.4247663,16.78714533,38.1070046276617,3.818403943,0
,166.6966948,14807.41355,6.801860754,269.7075858,536.3369828,13.83929651,77.55032727034518,3.434798595,0
6.5854502296739055,166.9659605,30210.25037,9.508298704,340.2457661,430.0785909,23.23432591,72.79991739038928,4.275640248,0
6.342671183447911,157.0461254,21079.60621,7.275077846,318.8534483,351.0242557,14.01914892,64.40749779849463,4.582591795,0
6.6329902541703625,238.3247509,12829.09278,7.347360637,331.3018775,451.7344167,19.6409225,73.20154424391998,4.36085117,0
5.400700137691393,197.9189928,9968.962738,7.878997796,,503.8963569,17.40892171,77.38284144381137,3.555737566,0
7.460147818172523,221.3432095,25480.91841,6.926943239,,438.6196351,13.08908602,58.08399266178712,2.413628852,0
6.709822000741922,148.253186,20922.15446,4.633573767,,400.3428119,18.33085625,40.495596283313034,1.687624505,0
8.054893321996667,239.1397786,28545.35543,5.096893752,,574.4028275,17.77801461,56.352952959363286,3.52438043,0
5.365192408000016,238.2912124,16262.93925,7.507931031,255.5446784,393.5338792,12.46504348,27.09570289768941,3.180798457,0
6.920388988495384,252.3527992,11086.25986,9.993375714,285.7447584,368.629147,17.12080332,43.667082262303204,3.277601364,0
7.025456547708931,184.4844265,31659.96274,5.232019589,,559.0028538,14.39304637,56.290251982365376,2.927051442,0
7.974248428106492,173.7507758,26848.62984,6.055533741,337.9404817,347.7480612,13.75756405,75.53536915259599,3.195944251,0
8.031055220266794,222.6284245,18134.83502,8.754513038,314.4715658,452.9702847,12.0659628,78.54971218738902,3.338880126,0
7.614056816681071,213.6911685,17598.20035,8.131319435,,384.0872809,5.051694615,70.83321861208822,3.437946395,0
7.643578361999963,209.8608444,21885.50378,9.529227822,,337.6321732,8.863614187,63.64692149035233,3.76216286,0
7.731315009102499,169.049684,38356.2265,6.028454349,297.329355,525.8794084,16.07111983,74.90970542124948,5.164284275,0
6.268402755741024,154.6819023,23050.33126,6.832938265,290.7032363,421.220228,13.88135748,65.89139217679384,3.38970529,0
7.369911642352921,155.6448051,19283.40205,5.43502469,399.9407844,391.3242155,18.14856179,63.69861685922977,3.821721167,0
,241.1806799,25696.32094,5.694556571,333.9019892,386.2983586,14.53115476,33.918350761511135,4.142386059,0
6.32037528471829,165.8215453,20481.64207,7.605958275,354.2890348,422.3410482,14.79395985,46.043064509411025,2.728617352,0
7.29008857213943,205.2131051,26115.61633,5.13789062,357.7940881,402.8747986,7.96047754,63.69851443868733,4.700618336,0
6.35651106246199,164.6181852,17538.54117,8.345192367,345.1449576,430.9595045,15.3294379,47.0213818503514,3.415525525,0
7.974065001358431,160.2241817,29477.7644,2.456013596,324.0555922,371.2119513,18.69391504,54.280623851348,4.069086698,0
4.943508443526886,267.5330269,11870.42485,8.877868642,,417.4125312,15.25279421,22.749735036892385,5.070841577,0
7.70036230513608,220.5717962,29432.20825,6.356293646,322.7503277,444.9576179,13.02743928,77.82980159042597,3.786486994,0
6.054607180419152,228.1980268,10215.81242,5.983974184,306.7968615,441.4985004,17.22914943,65.34021270301885,4.88916336,0
4.221420679849157,120.5601296,34370.19711,7.960887807,411.5808301,436.774598,14.39583877,64.601468391238,4.278712401,0
8.545890346487688,255.3248719,31056.57878,3.619779035,,426.8833667,13.78298874,34.44829324752186,5.036882987,0
7.752176212505221,182.0647049,13655.68065,6.817247235,337.7537758,328.2172512,15.23112896,92.25506241512606,4.72550711,0
5.588129750721398,220.8175225,8730.312436,8.32189684,300.2204275,412.7085568,6.478625964,80.63780586935808,3.165618482,0
8.649868625073694,178.5887535,18503.76653,7.240819805,356.2630798,329.5041913,15.28065324,83.78347668765996,3.08168124,0
7.899256515294086,187.7006542,32210.8163,4.996763122,320.5323627,400.1498058,19.87360427,46.91334159337469,4.44817057,0
5.952267969284858,136.8905306,28105.96489,7.330957605,389.8097463,423.963995,15.37377985,68.96979299855161,4.769768271,0
8.0401875566739,201.8092165,11861.55085,7.20030983,300.3984351,420.5492185,7.168607177,90.76177553387306,3.221138969,0
4.3132191507406965,191.1193373,12770.83183,8.231574473,284.9459493,499.8547966,13.50127057,76.44396140716938,3.923590202,0
6.707016927616642,209.7788053,14794.4114,7.80929151,,553.6444595,8.027568475,78.23717968582642,3.165632391,0
5.853560600803125,186.8077508,19790.85693,6.615780733,,489.7968884,19.67070272,65.04000733028349,3.756873895,0
8.817402774388958,175.7549712,23173.31953,6.730860948,367.1541839,552.074544,7.73310927,91.44335575809907,3.864098419,0
,171.4349805,39207.58925,4.710509992,354.4446094,381.6854172,20.2120884,97.41888566320009,2.812503635,0
,193.5771567,19671.35123,7.568896606,342.6734093,322.7356853,18.51158554,77.71030699465297,3.481517395,0
7.476408459668984,246.1847192,27109.89561,9.791960768,341.1636312,339.7299878,16.21767979,77.60302138548298,3.47819378,0
7.691486298425762,155.1853193,36578.22375,7.69072772,405.169386,536.8895891,16.21496565,77.58205050309272,4.042497483,0
7.367371852627868,176.3352099,16663.60251,8.062782659,,354.7649403,10.6829209,37.36337116797836,3.817215105,0
8.92790592593881,188.0544191,22139.87885,4.25272141,376.3345659,438.515587,8.597973316,92.8283206111665,5.474354698,0
5.621227320090063,221.6494395,11123.88616,8.809433144,314.8713417,326.3508725,19.31253635,84.37732321632731,3.440753325,0
6.450644925327291,201.5966735,27682.50745,5.655138862,316.1058923,573.0337789,14.64270908,,5.241539196,0
7.566517124512967,205.3965817,30823.73049,7.816636047,354.1759723,395.2972755,12.09525149,63.76770203940322,3.275142037,0
6.1156375458102,240.9751559,15765.78672,10.08834489,339.4024397,407.3195393,21.30504837,63.07159746604637,3.723625473,0
7.5952287240491225,188.3732817,32869.47441,6.745588412,365.2086922,326.6271313,13.88332895,73.43822049135196,3.497604114,0
,279.2324186,11380.29864,8.586100558,314.1626019,467.6280725,10.88002787,68.97517592686853,3.25627469,0
7.13122185859695,165.9090203,18969.82489,7.690362629,,510.9823292,16.42773933,47.13700035966382,4.713192605,0
7.399724707648925,258.0199471,18535.04645,5.497159163,339.8389768,354.6673118,14.97900007,73.00849575658609,3.79512408,0
7.002479940695225,168.9525905,20518.55543,10.13598691,,457.646782,9.812921149,56.92186164889306,3.352436318,0
5.34534537107888,238.51023,10315.35397,7.822600687,281.7717071,496.3508753,12.6246132,87.34283315176273,2.362886022,0
6.18595116263375,174.7961234,22198.92942,7.608495516,,479.0918451,13.74428378,51.49711210647217,5.2057243,0
6.070090952233811,161.5302665,26764.49443,6.241526548,,485.8662579,18.78051983,81.94610645099593,4.699457411,0
7.095569331079976,196.7349272,30235.1708,5.984901235,308.2036941,453.9547573,16.06273897,31.555010162203164,4.861276292,0
,189.7616538,16737.10822,7.0314237,,410.4797337,14.54546513,60.14011673233209,3.092816759,0
3.9285564923233594,191.6659977,17328.16146,7.692417174,306.4795583,406.0856141,9.57860245,45.480738060374975,5.060835979,0
6.352973105397818,244.8467167,13858.70394,9.179441915,,403.5604823,12.52012614,59.046993548815095,4.15549464,0
5.999125177726393,219.7161088,19345.79133,6.029641484,264.285069,497.4771505,16.38119482,46.303522781124165,5.046973116,0
8.89958837829117,208.1065481,17915.08597,4.793574529,334.571785,381.1593537,14.39874024,48.299496531858644,3.92861371,0
7.3753376198926395,194.8680827,28767.75742,5.074145829,349.9852426,495.0370675,14.24768198,77.09423429682809,5.127394949,0
8.97932285265221,184.309222,24967.323,6.264584285,335.2169277,485.5831879,8.280181032,63.944178344878424,4.264944046,0
8.532377473918308,216.4541076,30268.42127,6.298969846,330.9784658,436.1649753,11.89570044,55.921827165759474,2.380088049,0
7.213537481050567,176.6400633,34727.40856,5.162278044,287.706912,332.1995072,10.3274762,77.26146783734623,3.497480961,0
,184.6668909,14368.12816,8.12991171,334.7534106,472.3299948,16.07344923,73.71021795714844,4.583109838,0
8.895574457925981,107.3833271,27622.74627,6.163319674,460.107069,444.9295836,13.99513554,78.34841499174775,4.754234802,0
6.582764203677888,219.1848137,21961.52692,6.987977754,348.9000157,341.2099365,15.17836842,68.98196615855178,3.668879697,0
,204.2405692,14665.4048,8.581319746,360.3887983,359.6221866,15.16317891,58.94560492789845,4.377502097,0
,160.59576,49125.36008,6.344390014,409.5019532,327.9245609,14.40755462,64.64499261092584,3.287617332,0
5.986593892372897,275.8865128,21229.08331,8.940429867,,354.1118604,11.78338316,92.22773293982586,5.051493874,0
6.841221063159616,166.6769499,28263.80372,7.11571467,318.7902016,532.1847408,21.46949128,78.22774763903153,5.092364652,0
,157.827352,21716.42369,5.406394014,,478.9989727,18.92897905,80.20284499013877,3.825770075,0
7.146117224742147,181.4344194,33266.57158,8.381737717,373.1971458,485.1092148,15.46998024,52.81293150934866,4.775201718,0
,237.7056814,21862.75361,8.961425095,318.1726874,434.3883037,11.66532921,59.775642053575794,3.943290757,0
7.50757529645138,172.5040208,18328.6959,6.907736147,351.4186342,377.0751326,10.67825495,68.85219615143549,3.703001047,0
7.997175822735124,214.8196269,20575.57316,6.19139922,312.0080945,513.5403984,17.70310393,70.29121365888354,4.817668211,0
5.1743459983462,234.3285691,11746.60752,6.961265386,314.9868005,407.1023017,13.77167997,36.183535871813014,3.689144992,0
,191.1504794,23172.28151,7.132153668,290.7091699,365.1405794,12.67950093,69.07443757405807,4.018446539,0
6.47909256706823,180.9586672,28165.87256,7.160084004,371.4054069,370.2898377,16.94256578,,3.089597302,0
7.811512445222393,258.8916012,20911.90467,6.361756275,289.1421749,421.1330348,9.631649747,71.70322700573531,4.54607021,0
7.43721665310552,242.7299686,20185.58716,6.121662233,306.1692512,413.655951,10.26277763,64.52918473942543,3.866874573,0
7.95387811515525,178.0665496,18677.27922,5.699539953,368.2176798,356.294341,18.63860277,61.46280650584555,2.86022397,0
6.396569931080612,243.7247069,12278.98528,6.794551403,,489.4493051,17.63803947,,4.188249712,0
,208.3670456,22444.09007,5.404248262,338.06369,540.8995403,9.980418463,84.57008276870626,3.594444416,0
8.058135996612346,191.2779316,29298.35949,6.12917258,356.6452541,278.5026326,12.60620441,65.51136125130455,3.13060894,0
,149.8389003,20283.78363,10.00587076,383.1131141,355.1849348,17.00349495,53.79972017895385,2.028875173,0
,220.9851581,26492.71618,4.94978742,,388.969021,21.08555041,70.26635472632745,4.875382905,0
9.497261162881253,124.4828102,33681.33014,4.81465598,427.1845083,530.2170079,19.97031761,49.80984100696185,5.24210533,0
7.984710742242038,121.0673575,40709.78166,5.796841349,445.3595467,338.5099837,12.8188163,59.26919287846297,4.567879972,0
6.261110580253398,270.4661706,8572.421509,9.922076247,286.3275624,490.9426507,12.92643494,22.21932677123925,4.753018575,0
6.957802749302861,219.2399523,20215.63285,7.054093205,306.6473845,431.3706622,17.42714462,56.43564638967577,4.587745469,0
9.6631590150059,131.7118961,24387.96807,4.234142964,,428.9064317,18.14347397,65.36046540001978,5.270217774,0
6.732713713421406,197.7669743,33820.64576,7.396764075,353.1763283,321.3645185,19.34049879,85.37196089063053,3.885405037,0
4.886057056804735,272.9203851,15496.61172,6.985179147,266.5622105,569.5812878,17.30153609,79.5979880021016,3.079373114,0
9.61022034489963,156.9295462,33954.43547,4.639027545,,485.3791563,11.0478439,,4.961971972,0
8.518531795246274,128.2634658,32018.28963,6.058740241,458.4410723,554.1390374,15.97619573,87.47182130405598,4.147168618,0
6.950786515485461,201.8054906,21709.64771,6.120771056,352.3037707,417.1844458,19.68349292,49.23680885668419,3.997975215,0
6.023022741325022,170.7322887,10925.3601,8.200972594,305.7965294,508.8510531,12.24462226,62.967793227652585,3.668088579,0
9.011480407411014,167.9189217,34865.35768,3.139552658,400.6917743,385.4096085,16.57419003,50.52655122012745,4.270801389,0
7.946767904206179,277.1169457,24244.11196,7.561175804,273.3843106,306.8374019,11.79623473,70.01966581473658,3.038483125,0
7.709617350900396,189.8029139,32910.52518,5.758055531,367.7618582,397.8455658,15.24034941,,4.140423757,0
6.081615358462056,209.0596796,10120.11268,9.406773534,,410.5090897,7.996294863,101.15867533447619,4.010036799,0
8.146185794091142,191.38241,20506.69842,5.476948714,,445.931207,9.416901598,57.36364724949467,5.177963625,0
8.141861116382476,210.3765614,25433.46501,8.390811851,385.2366564,321.8674741,11.48352362,85.30071701396867,4.136950486,0
7.703356821382107,211.3446867,12861.94654,9.245305828,347.6308336,598.6628774,10.54234179,91.11869818917017,4.732125346,0
,149.0428459,27687.73765,8.660711291,284.9457587,288.5176973,15.7366419,62.75730663174833,3.771305113,0
9.252856508985339,168.0407511,50279.26243,5.905055794,415.4508101,400.0035891,11.94985385,62.2568812631832,3.300585826,0
6.047651488718149,177.4442641,28633.84638,8.174384532,,386.661205,15.51492959,30.556310466560685,2.589867903,0
6.152857802124513,171.1252874,24978.48318,8.216485933,323.8243755,406.0944271,10.88121534,65.71471834095249,4.403083394,0
9.074922874454952,184.9150548,21633.72173,7.42738062,394.1965212,339.3553332,6.658138625,,3.84047901,0
7.436537226981672,167.3284655,31935.69071,7.896364631,,398.5742148,14.82443288,69.25278307869806,4.497629168,0
,259.6710409,11949.59793,9.43544598,279.0010038,469.2876307,11.75242084,73.99704616076042,3.458352214,0
7.130099196200058,275.6797801,9480.617796,8.415948255,295.6188377,383.4550683,18.32287885,94.41630108075182,1.986191593,0
6.792125450218405,165.7942863,17782.60441,4.970601199,307.7527028,370.6005778,15.13809378,96.60054206778784,4.042637641,0
,230.4307616,14916.98609,9.618516474,,379.1728036,28.3,79.63306397377048,3.864931035,0
8.885626344053186,171.8397767,19113.01191,6.503297311,404.1043121,399.6725564,17.62359407,76.83122644607027,2.993300944,0
9.475316259695344,149.5580888,32568.1535,5.333859972,,436.2031128,13.92794627,71.83405762909585,4.701538331,0
,168.9630259,21030.23453,5.564002471,404.3430765,440.9520714,12.35272154,72.03364435651835,4.691017503,0
7.183108734458526,225.116079,5097.82585,6.081664053,361.6313811,294.9912247,5.537059329,81.45394122034301,4.006424839,0
6.1574431448430325,155.8357062,25937.71144,8.163143898,298.1924062,533.2883507,14.35649568,68.12076147730359,4.770154312,0
6.467868301691497,236.6946481,7656.413248,9.840948554,214.4608338,356.3478419,14.41273359,54.641175534182004,2.861063943,0
,162.9353713,24916.62559,6.374495722,388.3127251,494.2887842,14.29769575,84.80296983484982,4.301273481,0
7.488133464330415,177.3530518,24786.05053,8.613303748,369.2106713,387.8680752,14.1494731,48.96599558207357,3.474034717,0
7.323545119666458,184.1360704,21044.20266,6.842947202,327.2612021,379.4924534,8.335244529,90.31206176129578,4.898421041,0
,253.6620371,13568.2712,9.228602856,256.0895168,554.5736619,13.71173747,97.71404890137126,3.067033981,0
6.530796123720997,138.0076716,19174.59325,7.347951526,,490.6441377,16.33794929,,3.181634909,0
6.931470426933321,156.8411949,35793.75779,7.286335788,384.6548025,398.6479443,17.85824171,72.23652477407961,4.249333174,0
7.774645242924598,194.7338584,13829.93907,5.603120374,,321.905681,18.87093884,,3.911816766,0
8.107500138616412,173.6646791,27277.57996,6.643620149,354.0372932,330.2115153,16.25700237,,4.647800627,0
6.306864459373674,220.9699797,22418.90819,7.153363582,283.9759925,350.9092266,19.86138156,61.83618530381484,4.619172769,0
,165.7379535,22900.11825,5.735689157,379.3749332,473.8049105,13.08287175,63.03516288847686,4.069165567,0
6.6096803221946265,216.4280319,17963.86685,7.725313959,346.2853289,466.103008,11.46843204,41.25286912409838,3.589146441,0
6.632205878654961,232.7385452,9809.904,8.336777938,302.3257718,458.3667847,13.30485235,65.31883499822912,3.44374056,0
,247.1640183,18939.61646,7.086374655,305.0400259,419.4530877,12.75811406,60.31920264446502,4.287440678,0
5.716755666530133,197.1042098,12641.52781,8.702061414,287.0125645,345.0839364,17.273966,58.41151474383049,4.080674996,0
7.740453870226316,182.5410725,19713.50437,8.854386131,382.3415896,489.0470441,8.866966526,57.87745539989074,3.54131667,0
6.2772773712744385,148.1860133,22916.57224,5.035633211,,474.6179536,9.604154965,61.835711672536966,3.619321182,0
